text,true_label,predicted_label,prob_fake,source_dataset,length_bin
the last time republicans held hostage a resolution to ensure that our countrys bills were paid cost us more than $1 billion in added interest and slowed the economic recovery.,0,1,0.5015466809272766,liar,100-200
says up to a quarter of african americans dont have government photo id.,0,1,0.6351695656776428,liar,50-100
"long-term federal investment in u.s. airports is urgent because there was a recent survey of the top airports in the world, and there was not a single u.s. airport that came in the top 25.",0,1,0.5382821559906006,liar,100-200
"hillary clinton said this year's election will impact the next 50 years of america. | ap photo clinton: ‘the next 50 days will determine the next 50 years’ hillary clinton on tuesday warned that the nearly 50-day sprint to election day will impact far more than just the next four or eight years. making an appeal to black voters during an interview on the “steve harvey morning show,” clinton stressed that voters can’t sit this one out. story continued below “every issue they care about is at stake in this election,” clinton said. “this is not: ‘oh, you know, a little here, a little there. we can — you know, we can take it, no matter who wins.’ no. the next 50 days will determine the next 50 years, and i say that absolutely seriously.” the former secretary of state said she hopes everyone is registered to vote and directed listeners to a website to find out whether they’re registered “because i need you.” “we gotta stand up and be counted in this election,” she added. clinton’s comments come after president barack obama made an appeal on clinton's and his own behalf in an address to the congressional black caucus foundation on saturday. “my name may not be on the ballot, but our progress is on the ballot,” obama said. “tolerance is on the ballot. democracy is on the ballot. justice is on the ballot. good schools are on the ballot. ending mass incarceration, that’s on the ballot right now.” but up next on the docket is the first presidential debate between clinton and trump on monday in new york, where the former senator expects to absorb a bunch of body blows from an aggressive foe. “i am going to do my very best to communicate as clearly and fearlessly as i can in the face of the insults and the attacks and the bullying and bigotry that we’ve seen coming from my opponent,” she said. “you know, i can take it, steve. i can take that kind of stuff. i’ve been at this and, you know, i understand it’s a contact sport.” what clinton won’t take, though, is any insults toward anyone else. “you know, his attacks on african-americans and immigrants and muslims and women and people with disabilities, it’s just — it’s just something we cannot tolerate,” she said. as clinton wrapped up her interview, trump taunted her on twitter: “hillary clinton is taking the day off again, she needs the rest. sleep well hillary — see you at the debate!” authors:",0,1,0.6280849575996399,fakenewsnet,500-5000
"obama ""won health care for 150,000 people.""",0,1,0.743593156337738,liar,0-50
"if you already have health insurance through your job, or medicare, or medicaid, or the va, nothing in this plan will require you or your employer to change the coverage or the doctor you have.",0,1,0.7742090225219727,liar,100-200
says the states new collective bargaining law effectively eliminates police unions ability to negotiate.,0,1,0.6977346539497375,liar,100-200
i spent only $36.29 on my campaign for governor.,0,1,0.5403294563293457,liar,0-50
the house of delegates budget bill cuts $50 million from education.,0,1,0.5296810865402222,liar,50-100
"the federal consumer financial protection bureau is collecting financial information, monitoring financial information of millions of americans without their knowledge and storing it for up to 10 years.",0,1,0.609840452671051,liar,200-500
"the stimulus includes ""$219,000 to study the sex lives of female college freshmen.""",0,1,0.6484221816062927,liar,50-100
"over 12,000 school kids were arrested in florida. it makes florida the nations leader in that area.",0,1,0.5748286843299866,liar,50-100
"the senate health care bill ""would leave 24 million people without insurance coverage.""",0,1,0.5306540131568909,liar,50-100
"says scott browns carrying some big oil baggage because he collected over $400,000 in campaign contributions.",0,1,0.5081562399864197,liar,100-200
one would have to go back more than a century to find a scenario where a presidents nominee for the supreme court was confirmed by the opposition party in the senate when the vacancy occurred during an election year.,0,1,0.5731493234634399,liar,200-500
"there are 7,000 kids in new hampshire who have health care because i helped to create the children's health insurance program.",0,1,0.6492084264755249,liar,100-200
"barack obama ""extended health care for wounded troops who'd been neglected.""",0,1,0.7952539920806885,liar,50-100
for most black people in the history of this country it was illegal to pass as a white person. you were actually put in jail if you tried to pass.,0,1,0.7005675435066223,liar,100-200
tsa will accept drivers priv cards for id at the airport,0,1,0.7942824959754944,liar,50-100
"says his reform efforts improved performance at all 10 low-performing schools in palm beach, florida.",0,1,0.5184834003448486,liar,100-200
hobby lobby provided this (birth control) coverage before they decided to drop it to file suit.,0,1,0.6415585279464722,liar,50-100
"rubio admitted he ""would have accepted the stimulus money.""",0,1,0.5291061997413635,liar,50-100
iowas republican caucus stopped mattering years ago. it in no way determines the party nominee.,0,1,0.5703549981117249,liar,50-100
"since the democrats stimulus went into effect last year, ohio has lost about 150,000 jobs.",0,1,0.5458397269248962,liar,50-100
"if youre a mexican, you get sent back. ... but if youre from a noncontiguous country like the central american countries then you can stay in the united states.",0,1,0.5795193314552307,liar,100-200
"says the texas forest service planted 6,000 trees in the dallas/fort worth area before the super bowl for unknown reasons at an unknown cost.",0,1,0.5783305168151855,liar,100-200
"quite frankly, it was during the bush years of spending, multiplied now by the obama years that we have this mess.",0,1,0.5802298188209534,liar,100-200
on legalizing illegal immigrants.,0,1,0.899210512638092,liar,0-50
"in 1978, a student who worked a minimum-wage summer job could afford to pay a years full tuition at the 4-year public university of their choice.",0,1,0.5498953461647034,liar,100-200
"while rob portman relies on his super pac and a handful of billionaires to do his dirty work, we dont have a super pac, and quite frankly, we dont want one that spends millions to spew out lies and distortions.",0,1,0.5550809502601624,liar,200-500
"the senate version of the economic stimulus package includes ""millions of dollars to world war ii filipino veterans in the philippines.""",0,1,0.5366516709327698,liar,100-200
americas least-trusted news sources are also its most popular.,0,1,0.6691127419471741,liar,50-100
"under president george w. bush, we added $4.9 trillion to the debt. under president obama weve added $6.5 trillion to the debt.",0,1,0.6326671838760376,liar,100-200
"here in california, donald trump has given $12,000 to jerry brown, gavin newsom and kamala harris.",0,1,0.5713708996772766,liar,50-100
"mccain's ""plan for the economy is to extend george bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",0,1,0.5792027711868286,liar,100-200
california is home to the largest death row populationin the western hemisphere.,0,1,0.662809431552887,liar,50-100
"in a budget deal struck in 2011 a trillion dollars of cuts went into effect immediately, and then a special committee was set up ... to get agreement on another $3 trillion of cuts.",0,1,0.5039297342300415,liar,100-200
ohioans can expect to pay up to 41 percent more for their insurance premiums when obamacare takes effect next year.,0,1,0.5080700516700745,liar,100-200
no member of the american public has ever been killed by commercial nuclear power a record unmatched by other fuels.,0,1,0.5485571622848511,liar,100-200
"the governor is trying to take credit for recent actions taken by these companies. the problem is that for all three companies, the decision to move or stay in new jersey happened before chris christie became governor.",0,1,0.7240030169487,liar,200-500
"41,200 veterans in florida dont have health care because scott didnt expand medicaid.",0,1,0.6179470419883728,liar,50-100
"there is no incontrovertible proof that speed, in and of itself, is the contributing factor to increasing (vehicular) fatalities.",0,1,0.675046443939209,liar,100-200
tourism and retirees are the dominant economic engines in our state.,0,1,0.512291431427002,liar,50-100
more people have been put on food stamps by barack obama than any president in american history.,0,1,0.7154243588447571,liar,50-100
says that the new financial services law requires 358 regulatory filings.,0,1,0.7097530364990234,liar,50-100
"seniors with coverage under medicare advantage will give up ""more than their share"" because of health care reform",0,1,0.6481235027313232,liar,100-200
the mack penny plan for the federal budget would balance our budget by 2019 and continues to gain support.,0,1,0.6129353642463684,liar,100-200
ive been through four campaigns and have not done any negative campaigning.,0,1,0.561980128288269,liar,50-100
president obama has stopped using the phrase war on terror.,0,1,0.6335865259170532,liar,50-100
we ... sold the state airplanes as i had promised.,0,1,0.5201719999313354,liar,50-100
i saved the taxpayers $2-billion on a bogus air force boeing tanker deal where people went to jail.,0,1,0.6062498092651367,liar,50-100
"every taxpayer owes about $130,000 to pay off the national debt.",0,1,0.6187222599983215,liar,50-100
"the new arizona immigration law ""says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.""",0,1,0.7933670878410339,liar,100-200
says hillary clinton once wanted a wall on the mexican border.,0,1,0.8265513777732849,liar,50-100
"not a single banker, a ceo from wall street, anyone from corporate america nobody, (there was) not one arrest of any of these people who brought down the economy in 2008.",0,1,0.6129540801048279,liar,100-200
you see 34 people (are) murdered every single day by gunfire in america.,0,1,0.5022556185722351,liar,50-100
"two years ago providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",0,1,0.5085697174072266,liar,100-200
"deer baiting, planned for block island by dem, is illegal in rhode island.",0,1,0.786625862121582,liar,50-100
federal spending on entitlements is projected to consume all revenue by 2045.,0,1,0.5940073132514954,liar,50-100
we already pay the highest electricity prices in the country here in new england.,0,1,0.6181631684303284,liar,50-100
"as governor, in the face of partisan attacks, (charlie crist) had the courage to save jobs and lead his state into economic recovery.",0,1,0.5420147180557251,liar,100-200
saudi arabia is the only muslim country out of 47 muslim-majority countries where women cannot get licenses to drive.,0,1,0.5503073930740356,liar,100-200
rhode island is at the top of the country for alcohol-related fatalities.,0,1,0.5733609795570374,liar,50-100
"since the stimulus package was passed, ohios lost over 100,000 more jobs.",0,1,0.5534263849258423,liar,50-100
we need to pass a carbon tax to stop climate change. break up the wall street banks. and stop the government spying on innocent americans. cory booker doesnt support any of these ideas.,0,1,0.7186495661735535,liar,100-200
"between austin, san antonio, houston and dallas over 8,000 same-sex couples are raising children.",0,1,0.5085914134979248,liar,50-100
"mccain ""said he was 'stumped' when asked whether contraceptives help stop the spread of hiv.""",0,1,0.6316779255867004,liar,50-100
"rhode island could tell you who has a camper, but we couldnt figure out who has a gun.",0,1,0.5834769010543823,liar,50-100
says donald trump said the u.s. should encourage japan to get nuclear weapons.,0,1,0.6367184519767761,liar,50-100
the orlando shooter used a weapon of war.,0,1,0.5505880117416382,liar,0-50
"kohls department stores in 2012 announced the creation of 3,000 new jobs.",0,1,0.6743685007095337,liar,50-100
virginia democrats recently enforced voter id rules that were considerably more stringent than those contained in the state law they denounce.,0,1,0.5586854815483093,liar,100-200
"were. . . keeping and creating jobs in our state. from american greetings, to wendys, to diebold, weve gone to their doorsteps to keep jobs right here in ohio.",0,1,0.6018812656402588,liar,100-200
people have actually broken down the transcripts for oral arguments and (antonin scalia) told more jokes and got more laughs than any of the other justices.,0,1,0.5013964176177979,liar,100-200
"the day president obama took office, gasoline was $1.79 a gallon.",0,1,0.7256388068199158,liar,50-100
we've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children.,0,1,0.5689486861228943,liar,100-200
says scott walkers listening sessions are invite-only and excluding the press.,0,1,0.6474050879478455,liar,50-100
"fleeing syria, a million children are now refugees.",0,1,0.6931354403495789,liar,50-100
"when the dallas/fort worth airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",0,1,0.6277357935905457,liar,200-500
says crime is rising in manchester and has gone up 19 percent under mayor ted gatsas.,0,1,0.5341644287109375,liar,50-100
laurie monnes anderson voted to let violent criminals out of jail early.,0,1,0.7155334949493408,liar,50-100
"wrote that in 2006, nancy pelosi said she didnt think capturing osama bin laden makes us any safer, but in 2011 called his killing historic.",0,1,0.6949916481971741,liar,100-200
"says president barack obama came into office very concerned about wiretappings but then he became president of the united states, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.",0,1,0.6617453098297119,liar,200-500
on the importance of judicial experience for supreme court nominees.,0,1,0.5411542654037476,liar,50-100
the university of wisconsin system budget is the biggest it has ever been.,0,1,0.5711096525192261,liar,50-100
"republicans included the akin amendment in the republican party platform, which bans abortion, even for rape victims.",0,1,0.5964192152023315,liar,100-200
"since sept. 11, 2001, 270,000 americans were killed by gunfire at home.",0,1,0.5688943862915039,liar,50-100
"getty images fourth estate in defense of ‘he said/she said’ journalism why we must give the devil his due. the “he said/she said” method of reporting—in which journalists observe the profession’s convention and get at least two sides of every story—has been taking it on the chin ever since new york university journalism professor jay rosen placed it in his gunsights in 2009 and started ack-acking it with regularity. but the ""he said/she said"" debate didn’t move from the margins to the mainstream until last week when the new york times abandoned mechanical balance and published a page one, above-the-fold piece by michael barbaro, shredding donald trump as a pitiful serial liar and obfuscator for his latest “birther” declaration. the times piece elated critics of the ""he said/she"" said construct. in an atlantic piece titled “the death of ‘he said, she said’ journalism,” peter beinart pronounced barbaro’s work a journalistic sea change. trump had broken all the rules of political conduct, beinart stated, and the times had rightly ditched a few of its own. abandoning the usual journalistic etiquette, which calls for mendacious politicians to be described as committing a falsehood when what they’re actually doing is lying, the times piece dealt with trump with “astonishing bluntness,” beinart wrote, repeatedly calling trump’s birther nonsense a “lie.” trump was given no opportunity in the piece to deny the charges, which sits just fine with the ""he said/she said"" critics. story continued below while i consider trump to be a first-rate liar and don’t mind saying so, i’m not convinced that jettisoning the ""he said/she said"" blueprint is such a good idea. every politician lies. if we were to police all politicians in the news pages the way barbaro did trump, it would be entertaining. but political journalism as we know it could expire as profiles and news stories collapsed into spreadsheets grading the truth value of political utterances. isn’t that what the fact-checker columns are for? in his widely applauded critiques of ""he said/she said"" journalism, rosen holds that by reflexively seeking the “other side” of every public dispute and shying away from expressing the truth, the media creates a bogus symmetry between the “he said” voices in a story and the prevaricators serving up the “she said” dissent. “do users really want to be left helpless in sorting out who’s faking it more?” rosen asked, proposing that journalists put a higher premium on seeking truth and avoiding distortion. the ""he said/she said"" structure constitutes “one of the lowest forms of journalism in existence,” he would later remark. donald trump, the thinking goes, has gamed the ""he said/she said"" convention to contaminate the political debate with his lies, obfuscations and double-talk whenever the press seeks comment on an issue, a clarification of something he’s said, or a response to a point raised by his opponent, hillary clinton. this is true. in speeches and interviews, he’s expressed a broadband stream of lies, such as denying that he’s used terms like “fat pig” to describe women, insisting that he never called george w. bush a liar, claiming that he opposed the iraq war, making fallacious boasts about his acts of philanthropy, asserting that the nfl had contacted him about the debate schedule, and more, much more. but they are lies, all lies. and every time the media quotes one of trump’s “she said” lies without a correcting fact-check, it undermines the truth of the “he said” side of the debate. at least, so the thinking goes. but has journalists' practice of giving trump the right of reply, allowing him to pearl his lies with another coating of deceit really been such a disaster? one result of the straight, ""he said/she said"" coverage of the trump style has been his record lows in the washington post/abc news favorability poll. thanks to this coverage, many voters are able to see through trump’s “post-truth” style of politics and don’t need the news pages directly calling him a lying liar who lies every time he speaks. among his supporters, many don’t care that he mangles the facts and others take secret glee in the trickster’s campaign he’s waging for the presidency: he’s serving baloney and his supporters can’t get enough of it. as bracing and as full of truth-telling as the barbaro piece was, i hope it doesn’t embolden other news pages to abandon convention. the formula, when properly executed, forces reporters to perform due diligence in their articles. the form is even more useful for skeptical “show me” readers, who want those extra bits of evidence to help them make up their mind about a candidate or an issue. this, i realize, can be especially challenging with trump because the mouth of manhattan has made a career of taking both sides on nearly everything. he is the hermaphrodite of opinion makers—both ""he said and she said""—and, like any good circus freak, that makes him too exceptional to build rules from. one reason i admire ""he said/she said"" journalism is that i often find myself sympathizing with the ""she-said"" side of the equation, and its presence assures me that the reporter is conducting something approximating an open inquiry. whenever the ""she-said"" component of a story goes missing, leaving only the dominant position expressed, i get the feeling i’m being fed bunk. even the holy bible gives satan a forum for his dastardly views. so why not news stories? i don’t believe a story must balance out like a chemistry equation until both sides (or multiple sides) hover in the ether in perfect equilibrium. but intellectual history informs us that the dominant positions in any field—ruling paradigms, if you don’t mind the language—have a tendency to erode over time when exposed to minority critiques. in order for thought to progress, the minority report—however seemingly misguided—must be heard. the history of science is pockmarked with paradigms that were blown away by she-saiders. early in the last century, for example, the scientific and cultural elites espoused the misguided philosophy of eugenics, which held that feeblemindedness was directly inheritable and that forced sterilization, institutionalization or lobotomization for these lessers was right and just. to oppose eugenics was to place yourself outside the established consensus, to define yourself as a crackpot, to be reduced to a ""she-said"" if you were lucky enough to get quoted in a news story. today, we think of the eugenicists as troglodytes. or consider the story of alfred wegener. he 1912, he proposed his plate tectonic theory much to the derision of the scientific establishment who laughed at the idea of continental drift. not until the 1960s did his ideas gain proper respect, and his critics take his place as geology’s crackpots. or take the example of australian doctor barry marshall, who conjectured in the early 1980s that bacteria and not stress was the cause of ulcers, a condition that afflicted up to 10 percent of all adults. even after marshall induced an ulcer in his own stomach by drinking a potion containing helicobacter pylori he was still derided and marginalized by the establishment. “you think, ‘it’s science; it’s got to be accepted,’” marshall told discover magazine. “but it’s not an absolute given.” by the mid-1990s, the idea finally took root, undermining the business model of thousands of gastroenterologists who treated and retreated the affliction with ineffective drugs and surgery. in 2005, marshall and a colleague were awarded the nobel prize in medicine for their helicobacter pylori work. science abounds with equally dramatic stories. obviously, the critiques of every she-saider don’t automatically end in the triumphs wegener and marshall enjoyed. but when you catalog the ruling paradigms in science and technology that have been toppled in recent years, the toppler was almost always marginalized in the early going. fracking has all but destroyed the peak oil hypothesis. the “one-size, fits all” advice on mammograms has been abandoned. our views on saturated fat, once almost holy writ, have been chucked. until 1973, the american psychiatric association classified homosexuality as a mental disorder. (all is not progress: some now argue that “homophobia” is an indicator of a disorder.) marijuana makes you mad. (today, the equally suspicious paradigm is that marijuana is good for whatever ails you.) coffee, once thought to be bad for you, turns out to be good for you, at least for now. moving over to the policy realm, the once dominant “super-predator” thesis was once supported across partisan lines. it is now discredited. remember how japan’s economy was supposed to overtake the united states’? remember how federal reserve board chairman alan greenspan said the u.s. economic system was stable? experts predicted wild inflation after quantitative easing. others posited that housing prices would never decline nationwide. and so on. the dissents of the she-saiders are generally beneficial. whether right or wrong, the dissenters have a way of increasing everybody’s knowledge. if they are wrong, as michael shermer has written, their untruths force the dominant paradigm to self-examine, and if warranted, use new evidence to improve its position. if the she-saiders are right, they advance human thought. that’s how science works, and i believe journalism should work that way, too. vaccine pioneer jonas salk summarized the predictable moves of the knee-jerk paradigm-defenders with this progression. “first,” salk writes, they say “that it can’t be true.” second phase: “well, if it’s true, it’s not very important.” third phase: “well, we’ve known it all along.” before anybody puts words in my mouth, this is not my long-winded way of saying i don’t subscribe to the global warming hypothesis. i do—but at the same time, i keep my options open. the protectors of the ruling paradigm have an intellectual responsibility to mount disciplined defense against all comers. even against crackpots. the last and best reason for supporting “he said/she said” journalism: so many readers and viewers have self-segregated by limiting their news consumption to outlets that reflect their personal views. these days, many readers get only the ""he said"" side of the story or just the ""she said"" side, remaining deliberately oblivious to the vibrant debate that might actually be going on. while i value partisan media, i also value nonpartisan news operations—like politico—that make ideas duel in their news pages. npr news director michael oreskes puts this practical spin on why his organization shies away from calling liars liars: “[i]f you present the facts calmly and without a tone of editorializing, you substantially increase the chance that people will hear you out and weigh the facts. that is why the tone of journalism matters so much. we need potential listeners and readers to believe we are presenting the facts honestly, and not to confirm our opinions.” if you’re not getting a steady diet of ""she said"" quotations in your news consumption, you’re at risk of starving to death. ""he said/she said"" keeps journalists honest, even if, on occasion, it looks like it’s only accruing to the benefit of a beast like donald trump. ****** a sumptuous meal of news, news, news. make mine extra rare, garcon. send news recipes via email to shafer.politico@gmail.com. my email alerts are breakfast. my twitter feed is lunch. and my rss feed is a stingy snack. jack shafer is politico’s senior media writer.",0,1,0.5509222745895386,fakenewsnet,>=5000
"in 1992, mitt romney gave money to democrats for congress.",0,1,0.5567883849143982,liar,50-100
"the interior department is in charge of salmon while theyre in fresh water, but the commerce department handles them when theyre in saltwater.",0,1,0.6459029316902161,liar,100-200
the pink pony club in dekalb county has never been cited for any violation of an ordinance or state law.,0,1,0.636894166469574,liar,100-200
a clear majority of americans support removing the cost-sharing requirement for prescription contraceptive coverage.,0,1,0.596190869808197,liar,100-200
dave aronberg was the first to demand that bp create a billion-dollar fund to pay for the devastation.,0,1,0.6967622637748718,liar,100-200
"in 2006, bernie sanders voted in the house with hard-line republicans for indefinite detention for undocumented immigrants, and then he sided with those republicans to stand with vigilantes known as minutemen who were taking up outposts along the border to hunt down immigrants.",0,1,0.6341215372085571,liar,200-500
says donald trump brings in hundreds of foreign workers to replace americans.,0,1,0.5888490676879883,liar,50-100
"as governor, mike huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, internet taxes, nursing home bed taxes.",0,1,0.5345906019210815,liar,100-200
president obama has the most border patrols and border security deployed at the border of any previous president.,0,1,0.6552609801292419,liar,100-200
they tried to give us $400 million to build a high-speed train that goes 39 miles an hour.,0,1,0.6748100519180298,liar,50-100
"obamacare insurance cooperative failures should be expected because theyre like any business, and when you start businesses in america, at the fifth year, half of the businesses have closed.",0,1,0.6217411160469055,liar,100-200
on instances when abortions should be allowed.,0,1,0.8130025863647461,liar,0-50
says delta air lines has once again broken a promise they made to me and to the people of memphis.,0,1,0.640974223613739,liar,50-100
"under the new health care law, if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.",0,1,0.7079757452011108,liar,100-200
the state of wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich.,0,1,0.5589514374732971,liar,100-200
"if you are going to kill the families of terrorists, realize that theres something called the geneva convention were going to have to pull out of.",0,1,0.8246147036552429,liar,100-200
obama's liberal fiscal agenda: over $874-billion in new spending.,0,1,0.5056626796722412,liar,50-100
"one critically wounded as charlotte police endure second night of riots… [video] in a second night of violent protests in charlotte, north carolina after a black police officer shot and killed an armed, black suspect, keith lamont scott, things are spiraling out of control and the governor has declared an emergency there. one protester is clinging to life by a thread after being critically wounded by a protester who shot into the crowd randomly. he was hit in the head and is on life support. three other protesters and four officers were wounded in the chaos. i even heard that protesters tried to throw a reporter into a fire. i also saw white people in their cars with guns for protection. i can’t say that i blame them. the nascar hall of fame and many other businesses were hit by vandals during all of this. the national guard has now arrived to help fight the increasing violence in charlotte. from the daily mail: national guard troops have arrived in charlotte after a protest turned violent on wednesday night. a state of emergency has been declared in response to the chaos that has taken over the north carolina city, two days after a father-of-seven was shot dead by a police officer. one of the demonstrators was shot in the head outside the omni hotel and is fighting for his life. at least three other protesters and four police officers were also taken to hospital after they were injured in the riot. a cameraman and reporter for wcnc-tv were also attacked while a cnn correspondent was body-slammed during a live broadcast. it was the second night of unrest following the deadly shooting of keith lamont scott by black cop, brentley vinson, on tuesday afternoon. police insist he was armed, but family members maintain he was only reading a book when he was gunned down next to his car. many businesses and buildings, including the nascar hall of fame, were hit by vandals and looters. major companies with offices in the downtown area – including bank of america, wells fargo and duke energy – all told employees to stay away from the area thursday. charlotte mayor jennifer roberts is considering putting a curfew in place in a bid to control the disorder. a number of black people defended the police officers, but there were far more that wanted to get their violence on there. a cameraman and reporter for wcnc-tv was attacked, while a cnn correspondent was body-slammed during a live broadcast. on thursday morning, hotel and restaurant employees and security guards started cleaning up dozens of broken windows after protesters smashed buildings and painted the slogan ‘black lives matter’ on walls. demonstrators were also seen breaking into a convenience store and a shop that sells merchandise for the nba franchise, the charlotte hornets. others set fire to trash cans. some protesters expressed anger at the lawlessness exhibited by fellow demonstrators. one woman was heard shouting, “stop – that’s not what this is about,” as young men broke bottles in the street. after a black man shot another protester, demonstrators began throwing bottles, dirt clods and fireworks at the officers. the police fired flash grenades and then tear gas back, dispersing the crowd of several hundred. protesters responded by hurling trash cans and potted plants. a riot is an uncontrollable beast… once you unleash it, it takes on a life of its own and the message is usually lost in the violence and chaos that ensues. i fear this is another step in a race war and all out chaos in our streets. russia must be smiling. watch the latest video at video.foxnews.com",0,1,0.6440576910972595,fakenewsnet,500-5000
"rick perry had planned to retire from the legislature until his best friend, david weeks, and i talked him into switching parties and running for the gop nomination for agriculture commissioner.",0,1,0.6000177264213562,liar,100-200
says a state bill checks the spending habits of the milwaukee county board of supervisors by bringing it in line with other county boards around the state.,0,1,0.6031705141067505,liar,100-200
the vast majority of our international commitments take effect without congressional approval.,0,1,0.5088094472885132,liar,50-100
"since sherrod brown and the democrats rammed the economic stimulus bill through, ohios unemployment rate has risen to 9.6 percent, above the national average.",0,1,0.592229962348938,liar,100-200
on the iran nuclear deal,0,1,0.6219453811645508,liar,0-50
says house republicans rejected a straightforward measure that would prevent members of congress and the president from being paid during a government shutdown.,0,1,0.7024893164634705,liar,100-200
"says goldman sachs ceo said congress would have to cut social security, medicare and medicaid and give huge tax breaks to the wealthy and the large corporations.",0,1,0.6071088910102844,liar,100-200
"every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.",0,1,0.5466639995574951,liar,100-200
the states that are doing better are the ones that have no state income tax.,0,1,0.6709669232368469,liar,50-100
the proposed raises for the norcross city council would put it in line with other liked-sized communities.,0,1,0.6450116038322449,liar,100-200
richard nixon released tax returns when he was under audit.,0,1,0.5827069878578186,liar,50-100
says oil productions down where obamas in charge.,0,1,0.7086642384529114,liar,0-50
"in sauk city, wisconsin, the id office that provides identification for voting is only open on the fifth wednesday of every month -- a total of four days in 2016.",0,1,0.518104076385498,liar,100-200
says donald trump publicly invited putin to hack into americans (emails).,0,1,0.5011058449745178,liar,50-100
there really isnt any kind of foreign policy network that is supporting and advising sen. sanders.,0,1,0.6896763443946838,liar,50-100
"(newt gingrich) voted in favor of establishing the department of education, and yet he gets in a debate and says we should get rid of the department of education and send all the education issues back to the states.",0,1,0.5657202005386353,liar,200-500
it cost us more to shut the government down than to keep it open.,0,1,0.6514427661895752,liar,50-100
"barbara buono by the numbers: as a trenton politician, she voted to raise taxes 154 times. under her, property taxes up 70 percent. backed a 16 percent sales tax increase. utilities, nursing homes, cell phones, parking lots, lottery wins, gyms she taxed them all. architect of corzines budget, she drove new jersey $2 billion into debt. barbara buono by the numbers: taking new jersey backwards.",0,1,0.6047385334968567,liar,200-500
john faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,0,1,0.67002934217453,liar,100-200
there are justice department policies against fbi director james comey discussing details of a federal investigation so close to an election.,0,1,0.7984998822212219,liar,100-200
